"","logFC","logCPM","LR","PValue","FDR"
"Bra039735",1.10592840143686,4.8052684982657,21.2233727585471,4.08749454661932e-06,0.000591391577875468
"Bra000937",1.19809461321451,3.65326781185615,21.2131852732917,4.10927825185999e-06,0.000591391577875468
"Bra019193",-0.840071331484937,5.30343064947143,21.1959778557754,4.14633744856818e-06,0.000591786136831847
"Bra019320",1.74084256424483,3.32077704439388,21.1873219464008,4.16510607314534e-06,0.000591786136831847
"Bra029869",1.56492324103635,2.08024741328865,21.177782858015,4.18588846057311e-06,0.000591786136831847
"Bra008357",1.10848690521216,3.99878707430729,21.1625952086275,4.21919206739171e-06,0.000593006211390014
"Bra019121",0.912970664455919,4.66644377072981,21.1232711709908,4.30666297779846e-06,0.000601667053167011
"Bra025668",1.13165060174958,6.45840726413928,21.1125250594001,4.33088125979416e-06,0.000601667053167011
"Bra009285",-2.35130410353276,2.8673599291293,21.0954255078437,4.36970023830328e-06,0.000603571123720581
"Bra000777",-3.16154741933597,1.3182567691925,21.0699569012579,4.42816675664659e-06,0.000608151770452824
"Bra036160",0.790129099893699,5.53296423483806,21.0578024676396,4.45634493983859e-06,0.000608544285705004
"Bra023414",-1.0400365870395,4.24100360829351,21.02945843807,4.52275731873299e-06,0.000610680824332532
"Bra036192",1.86766178159664,1.7710730543969,21.0294366283127,4.52280880133106e-06,0.000610680824332532
"Bra038611",1.39564331096464,5.0310480751093,20.982951778511,4.63388511753381e-06,0.000622183211814568
"Bra011033",0.972624188207123,6.08902646358368,20.9653748858875,4.67659512862753e-06,0.000624429374007966
"Bra000111",-1.42886718522828,7.34241098243394,20.894343104325,4.85325733506299e-06,0.000644437496082341
"Bra040573",1.03999161769729,8.0575060286806,20.8623157027684,4.93508824667629e-06,0.000651702807256143
"Bra036869_Bra036870",1.14801104547012,3.50361884160444,20.8201768548183,5.04486758605666e-06,0.000662559276302108
"Bra038480",-1.69983838520801,3.83213098881869,20.7982894302732,5.10285203270963e-06,0.000666532313881213
"Bra026860",1.84610074433308,3.14884425969914,20.7673150924782,5.18605458737548e-06,0.000673738572718823
"Bra018084",-1.36037042340804,3.48883689299182,20.7324890877266,5.28123065559295e-06,0.000682414503099574
"Bra024717",2.16255600181939,2.77466743603636,20.7166335438078,5.3251411657564e-06,0.000684408784907964
"Bra011425",2.32678412371173,1.98975090380417,20.7015477832001,5.36725996668092e-06,0.0006861527980809
"Bra007240",0.837221462381212,6.04537842900378,20.6480272547028,5.51940268362538e-06,0.000701869439673293
"Bra010857",-1.80436284846426,1.44971791194126,20.6166523059526,5.61059707073256e-06,0.000705411745129452
"Bra024216",1.08720711735828,4.5801365609256,20.6151056008622,5.61513163363093e-06,0.000705411745129452
"Bra032824",1.98646279125409,1.97958146351532,20.6082378747569,5.63531060434612e-06,0.000705411745129452
