"","logFC","logCPM","LR","PValue","FDR"
"Bra040226",-1.21796212767362,3.06047780175403,23.8638603138428,1.03394724431792e-06,4.71266604777868e-06
"Bra002413",0.784995099691967,5.81981259215346,23.862381091432,1.03474206491779e-06,4.71539453701821e-06
"Bra037479",-1.06034990638671,3.79104745582709,23.8516770491478,1.04051188441032e-06,4.740789124155e-06
"Bra033612",-1.67540658535498,3.15502384679542,23.8420136801298,1.04574845480668e-06,4.76374495125544e-06
"Bra040710",-0.954679512877791,3.93485474516055,23.835138540223,1.04949016935826e-06,4.77988378441471e-06
"Bra016523",0.984125569444576,3.27387048566566,23.8308463344185,1.0518329566262e-06,4.78877524442777e-06
"Bra014158",-1.04664986694572,7.37996302223295,23.8308317730013,1.05184091351145e-06,4.78877524442777e-06
"Bra036128",-1.07059125210256,3.82359412087631,23.8261736067347,1.05438940487919e-06,4.79908448490036e-06
"Bra031533",-1.02080731298587,5.85564672701271,23.8259631962157,1.05450466692015e-06,4.79908448490036e-06
"Bra038083",1.13844602393093,3.84098423062318,23.8236181864926,1.05579010934368e-06,4.80402489359446e-06
"Bra003114_Bra003115",-1.98696306981067,4.79817816431832,23.8221461892819,1.05659780318878e-06,4.80679000602673e-06
"Bra039138",0.794337052700608,5.12139903161866,23.8157631943049,1.06010736686447e-06,4.82184338668069e-06
"Bra010977",1.46098310027617,4.00693817621928,23.8143523433716,1.06088467157246e-06,4.82446588393046e-06
"Bra037283",-2.31957951188224,5.48288290456459,23.8113166192381,1.06255913459336e-06,4.83116652304516e-06
"Bra034802",-0.721273115877238,5.3193002566276,23.8102960245959,1.06312267544785e-06,4.83210635755283e-06
"Bra026325",-0.828312253422756,5.67721273697722,23.8102140610451,1.06316794619037e-06,4.83210635755283e-06
"Bra000046",1.92340764915073,1.71424718617306,23.8052746739357,1.06589967839113e-06,4.8436061392423e-06
"Bra006176",-0.74726922179149,5.68056105210297,23.803936861351,1.0666407674312e-06,4.84605750556548e-06
"Bra028651",-1.03782902865507,6.90579936405149,23.8024444358749,1.06746811494854e-06,4.84889976841299e-06
"Bra008711",1.11145700417629,3.75007507928055,23.7942721227382,1.07200997821152e-06,4.86861069847613e-06
"Bra013516",1.42861837061258,2.14493445393601,23.7843378462687,1.07755718014604e-06,4.89245300652526e-06
"Bra020287",-1.22144712082952,2.43994925630511,23.7841418750491,1.07766689758445e-06,4.89245300652526e-06
"Bra017163",1.38595279201143,2.88062953278395,23.7836158585152,1.0779614512592e-06,4.89286600936045e-06
"Bra002887",1.24448519374796,2.77908352763533,23.779500504389,1.08026871618232e-06,4.90241282566577e-06
"Bra037531",-1.23501263642325,4.04260626494418,23.7740452854988,1.08333480905863e-06,4.91539905624226e-06
"Bra030532",-1.68444109935027,1.49931439627759,23.7625567953966,1.08982046054957e-06,4.94389296882757e-06
"Bra038304",0.788227803772268,5.33986420222352,23.7619958826251,1.09013811038096e-06,4.94440070671751e-06
"Bra002195",-0.696914935717715,5.65420870197693,23.7592283065867,1.09170677280536e-06,4.95058124105737e-06
"Bra001892",2.69503926310231,0.920814162174757,23.7563205280816,1.09335734067309e-06,4.95713079149916e-06
"Bra025253",-1.47500596491208,4.46913305427699,23.7506029421628,1.09661016637e-06,4.9709409163592e-06
"Bra030675",0.909198017387632,6.55638421953976,23.7494426790515,1.09727144214903e-06,4.97300053566092e-06
"Bra028287",1.05203421384242,3.53588442534221,23.7280092765548,1.10955929201311e-06,5.02774284016649e-06
"Bra011666",-1.58679869275503,2.85594157368411,23.7262568348155,1.11057005553028e-06,5.03137431001219e-06
"Bra024420",2.89443761110568,0.94998558479108,23.7239474839628,1.1119034403003e-06,5.03646575276617e-06
"Bra031266",-0.817931371623117,5.60813866868764,23.7181506892453,1.11525750043404e-06,5.050706381276e-06
"Bra023255",-1.49849052017902,2.35661165785556,23.7125759381268,1.11849265548177e-06,5.06440325581177e-06
"Bra018071",2.71385684916684,2.11512938558864,23.7075656872815,1.12140824764536e-06,5.07664829985095e-06
"Bra008599",-0.823321313616568,5.26973015804087,23.7042564567032,1.12333815134873e-06,5.08442733135883e-06
"Bra023240",1.40639349173776,2.27990665110045,23.6988593141067,1.12649284908794e-06,5.09774602428536e-06
"Bra020608",-1.81761575023257,2.81508705964205,23.6978216283052,1.12710040706831e-06,5.09953523785388e-06
"Bra012752",1.66852617826208,3.50793624614425,23.6947172610995,1.12891995575089e-06,5.10680636486295e-06
"Bra023631",-1.11229694887061,3.11665463244886,23.6896773852292,1.13188023090316e-06,5.11923399878183e-06
"Bra033918",-0.850801638132693,6.67048942616954,23.6887027286964,1.13245361322796e-06,5.1208636200039e-06
"Bra011722",2.64782174896141,1.83418771862683,23.6809237573587,1.13704036993793e-06,5.14063736852676e-06
"Bra002577",3.14979067802517,0.60734504746464,23.6750289872892,1.14052853939383e-06,5.1554378250501e-06
"Bra017981",-1.07742718345494,3.61622325578049,23.6661713506293,1.14579014341841e-06,5.17824751916475e-06
"Bra011759",3.49880081640764,7.17495453720077,23.6617147100921,1.14844667066975e-06,5.18927754895221e-06
"Bra039978",1.30492081508577,3.17736274179987,23.6596488490791,1.1496801895233e-06,5.19387475094039e-06
"Bra031513",-0.790486454209225,5.92011453001246,23.6576172337096,1.15089455625826e-06,5.19838371830689e-06
"Bra018554",0.7734257020946,5.74777061856848,23.6561743473741,1.15175780045582e-06,5.20130533185928e-06
"Bra034006",1.46051807057263,3.76295336507701,23.6338751342412,1.16518174919485e-06,5.26093897429064e-06
"Bra023540",-2.67419857875501,1.21426228006333,23.6333538560405,1.16549742433053e-06,5.26137586332831e-06
"Bra039760",-1.13247302917164,3.50769924889682,23.628818415491,1.16824761401758e-06,5.27280059254434e-06
"Bra025989",-0.928874804409636,6.42874087067386,23.6236098839943,1.17141398071776e-06,5.28562113448275e-06
"Bra004092",-1.70346692405735,2.17853228567145,23.6234226023739,1.17152799298451e-06,5.28562113448275e-06
"Bra035135",1.114201329716,4.58352361430597,23.6214967010277,1.17270107837199e-06,5.28953476486205e-06
"Bra034190",-1.86853526316118,1.74242906140018,23.6212759782755,1.1728355979841e-06,5.28953476486205e-06
"Bra021573",-0.903439681276651,7.72828768404173,23.6194001752733,1.17397943200984e-06,5.29370012550177e-06
"Bra031159",-0.946438333298929,4.16875146655452,23.6161503129693,1.17596379379105e-06,5.30165331457028e-06
"Bra024204",1.45341626565058,5.2827098930607,23.6088178255589,1.18045336692326e-06,5.32089576531014e-06
"Bra024570",-2.16887235356294,1.43202437004476,23.6014359493655,1.1849905441758e-06,5.34034553510618e-06
"Bra026739",1.0064501169841,5.37032888003735,23.5994616648625,1.18620697480496e-06,5.3448253529176e-06
"Bra016442",0.785871644797646,4.95602622905031,23.5974954600613,1.18741967186467e-06,5.34928667171422e-06
"Bra024086",-0.820342454478629,4.73067204667304,23.5772098195194,1.2000040764952e-06,5.40496588727242e-06
"Bra013158",-0.652805837324539,5.23441902766863,23.5682036547791,1.20563393391665e-06,5.42930597109849e-06
"Bra001073",-0.864674751374182,6.6153775528281,23.549263272733,1.21756036845662e-06,5.48198686689515e-06
"Bra033332",-0.868097941113617,6.95466629805538,23.5486839724975,1.21792700278969e-06,5.48261052351514e-06
"Bra026865",-0.966734992859032,3.76048063784418,23.536151377799,1.2258859433593e-06,5.51740501174109e-06
"Bra033974",-0.881750839011701,4.01878586514058,23.5120087147082,1.2413652930988e-06,5.58602760800159e-06
"Bra029875",-1.57075370043968,3.85533510400334,23.5101578270423,1.24256007039186e-06,5.5901245282427e-06
"Bra035826",0.780365535687474,5.87577260325454,23.5098778143002,1.24274092345847e-06,5.5901245282427e-06
"Bra002661",0.80368143554695,5.35589341210958,23.4827140659082,1.26041138395501e-06,5.66854925186651e-06
"Bra016033",1.89379371161036,1.68043052343339,23.4779397560659,1.26354308648875e-06,5.6815705408177e-06
"Bra026171",1.46185127265422,2.9573030777142,23.4695466832497,1.26906744245143e-06,5.70534360491537e-06
"Bra014989",0.695332105726881,5.20969543365671,23.4642341499591,1.27257668663926e-06,5.72005013777592e-06
"Bra025314",-1.50558997836479,1.91244497561097,23.463853318105,1.27282862224229e-06,5.72011277243293e-06
"Bra002003",1.03096334493297,3.31647595434334,23.4600413899933,1.27535312399205e-06,5.73038642400917e-06
"Bra019760",-0.725145420038774,6.18402220007711,23.4556458416346,1.2782703707131e-06,5.74234000158055e-06
"Bra026781",1.58225087185777,2.78146261138945,23.4553132769223,1.27849136009227e-06,5.74234000158055e-06
"Bra032269",1.01714568407427,7.02157168433584,23.4499111242974,1.28208646374353e-06,5.75741144798429e-06
"Bra015905",1.50523373071874,2.64579531227028,23.4444377556319,1.28573930181208e-06,5.77273648043184e-06
"Bra031014",0.994521020025589,6.13741157938035,23.4372901360573,1.29052522813978e-06,5.7931421989375e-06
"Bra008346",1.09153607316967,3.56932386794673,23.4338617022883,1.29282718627849e-06,5.80239189449434e-06
"Bra027306",1.14401962309936,7.1410545933874,23.4309732278618,1.29476979477734e-06,5.81002562503334e-06
"Bra102349",-1.30413747267459,4.23127963179719,23.4257260638245,1.2983062039551e-06,5.82446803929152e-06
"Bra039865",0.766368063162446,6.38714581210237,23.4254629256435,1.29848380495705e-06,5.82446803929152e-06
"Bra035723",-1.25286073512307,2.65487640546584,23.4251199475703,1.29871532922374e-06,5.82446803929152e-06
"Bra006216",-0.882165606507281,5.55144153519632,23.4211732720366,1.30138247827788e-06,5.83524302164182e-06
"Bra004603",1.58197364656417,3.8855459931737,23.4208466241929,1.30160347170766e-06,5.83524302164182e-06
"Bra018712",0.971403742491089,4.34775913914519,23.4142771653947,1.30605603476172e-06,5.85411240944855e-06
"Bra010448",0.894987942734501,4.67261498547711,23.413168017461,1.30680928460672e-06,5.85639648447474e-06
"Bra038612",-1.10869893248765,6.8133241748134,23.4101446797545,1.30886472136507e-06,5.86451430150783e-06
"Bra031558",1.42276068233569,3.31799419782008,23.4088642057712,1.30973623747792e-06,5.86732539264574e-06
"Bra021856",-1.48703668786045,2.83242354839777,23.3984550447718,1.31684255034325e-06,5.8980607258572e-06
"Bra030316",-0.936302047365731,6.74636281490821,23.3962307534213,1.3183660769292e-06,5.90378429158122e-06
"Bra007329",-1.05071587939108,5.33324142178614,23.3915967578804,1.32154580890349e-06,5.91692100804517e-06
"Bra029824",1.0007890158962,4.03231167280321,23.385884554789,1.3254759663115e-06,5.93341206450561e-06
"Bra000471",-0.876315905640942,4.07731312905441,23.3850408178275,1.32605747399808e-06,5.93490974489195e-06
"Bra102609",1.50690997495306,2.23868680857211,23.3826060813864,1.32773694126717e-06,5.93953781228138e-06
"Bra039135",2.8198157905301,1.16542214950032,23.3824860778795,1.3278197741424e-06,5.93953781228138e-06
"Bra024675",1.91777877683963,3.78330319111877,23.3824670175672,1.32783293107214e-06,5.93953781228138e-06
"Bra020697",-2.570016723828,4.65105950110239,23.365607018211,1.33952239272217e-06,5.99071105074145e-06
"Bra040738",-1.01981901980457,5.34375516395948,23.3582801305513,1.34463442735915e-06,6.01161370121933e-06
"Bra030420",1.1179061480997,2.6886457377203,23.3581913611292,1.34469648238974e-06,6.01161370121933e-06
"Bra018063",2.0249213296921,1.43189834203726,23.3488882874355,1.3512158257616e-06,6.03963569952654e-06
"Bra012742",1.35672151818512,3.64453250774051,23.3466338461229,1.35280044347761e-06,6.04559424666062e-06
"Bra030831",0.784649490937998,6.14086178454652,23.3417658803372,1.35622843398805e-06,6.05978698316953e-06
"Bra012975",0.899715942451453,7.574650771429,23.3401517590398,1.35736701016197e-06,6.06374697439273e-06
"Bra001134",0.806991089799556,5.83535150457457,23.3372066103383,1.35944694345427e-06,6.0719100239695e-06
"Bra032982",1.53827400277565,3.20183389010361,23.3346376876241,1.36126378705598e-06,6.07889517987802e-06
"Bra028219",-1.12896358300033,5.51474957487,23.3142250734262,1.37578722042827e-06,6.14261007909586e-06
"Bra006027",0.847915204479283,5.34499227069766,23.3132772683109,1.37646534002814e-06,6.14449628199041e-06
"Bra025450",-1.14548972504328,5.20593071185798,23.3114975662987,1.37773955701173e-06,6.14904224943732e-06
"Bra012083",-1.22982831875246,8.48120152832047,23.3060349031146,1.38165806481384e-06,6.1653861733635e-06
"Bra008731",1.18803498132691,3.44550764671965,23.3022163160858,1.38440387078831e-06,6.17649204205055e-06
"Bra001956",-1.13022212678052,3.22517105636389,23.2979270556318,1.38749464774659e-06,6.18808368235943e-06
"Bra019445",-0.975944147634833,4.24434461942475,23.2978961063554,1.38751697446263e-06,6.18808368235943e-06
"Bra022374",-1.16286216894355,2.92514867517239,23.2814081106572,1.39946274242968e-06,6.24020177208813e-06
"Bra004917",-0.823241430311154,4.24795612624454,23.2791939051329,1.40107480016535e-06,6.24623107905289e-06
"Bra006121",-0.942218761999922,3.44247577624922,23.2745396008351,1.40446945242773e-06,6.26020378702672e-06
"Bra008559",0.802577810626061,5.61890961766796,23.2697352036724,1.40798222891757e-06,6.27469773591781e-06
"Bra020065",0.834585904933125,6.74056057062637,23.2681395466737,1.40915085558787e-06,6.27810375465419e-06
"Bra021928",0.908903898932411,4.91587613423491,23.2679783836493,1.40926894218022e-06,6.27810375465419e-06
"Bra021949",-1.08067982018367,3.33027149159795,23.2665301118698,1.4103305583194e-06,6.2816687617955e-06
"Bra006792",-2.21531155669839,1.21078999366827,23.2643284484024,1.41194596439902e-06,6.28769859336039e-06
"Bra003663",-0.913657744549285,4.38320279274978,23.2610437987108,1.41435943014087e-06,6.29727946350605e-06
"Bra020159",-1.20109965846567,3.84088615856716,23.2587240361825,1.4160664172141e-06,6.30371184873564e-06
"Bra011773_Bra011774",-0.83159691760193,6.16467719047653,23.2557407338135,1.41826470487406e-06,6.31232850313763e-06
"Bra005735",1.30469938461895,7.77329484554155,23.253968817406,1.41957198585189e-06,6.31697706127832e-06
"Bra017165",0.931799472928881,6.23206054408371,23.2277224436988,1.43907812450019e-06,6.40259230733758e-06
"Bra031690",-0.87492841741859,3.8263628142364,23.2202639350333,1.44467013330451e-06,6.42628206252832e-06
"Bra004841",-1.17750181302701,5.00429214245173,23.2101768662781,1.45226758741828e-06,6.45888216062377e-06
"Bra029074",-0.747767973816428,5.07941668588924,23.2073001651955,1.4544416174599e-06,6.46735427086609e-06
"Bra005136",-0.993125924026333,8.67485165465228,23.2044233114632,1.45661902733276e-06,6.47583827282937e-06
"Bra038295",-0.871718822576115,4.15020520854342,23.2033752507719,1.45741308731516e-06,6.47817017579666e-06
"Bra017726",1.54069789983187,2.53196641999905,23.1931637601516,1.46517255110647e-06,6.5114565631089e-06
"Bra037166",0.923096701813811,5.09525427129486,23.1891774729908,1.46821286676191e-06,6.52376188570081e-06
"Bra024634",1.34789155089912,7.06685385304197,23.1833365097256,1.47267916431256e-06,6.5423976035283e-06
"Bra029174",-1.85436414601375,2.26575109257985,23.1633509166381,1.48806450356542e-06,6.60952546270399e-06
"Bra014317",-1.13048364651592,7.81014754387152,23.1568772762363,1.49308253781188e-06,6.63058863890811e-06
"Bra027835",0.743490529651281,5.52876904447212,23.1546211295967,1.49483537243973e-06,6.63714637746469e-06
"Bra018059",-0.805652634554469,4.05718354959346,23.1521462880253,1.49676048830415e-06,6.64446648982305e-06
"Bra010098",1.05722935507814,5.1460127769747,23.1405217823877,1.5058362178127e-06,6.68352126665013e-06
"Bra014867",0.806273962219875,4.77916663131883,23.1227711667153,1.51980146282905e-06,6.74425929793821e-06
"Bra001189",-0.910715430169158,3.47961992206991,23.121835887922,1.52054088282847e-06,6.74629491930949e-06
"Bra021301",-3.12486321749306,1.19759922665446,23.1208387679122,1.52132959114362e-06,6.74854842996414e-06
"Bra040196",-1.13082175493889,4.03545592842467,23.099401997905,1.53838537570716e-06,6.82294779843991e-06
"Bra014449",-0.944004487823596,3.95232296626727,23.0983898664238,1.53919538475949e-06,6.8252807891715e-06
"Bra023590",1.2742859267311,2.78647365045636,23.0951386444479,1.54180023365889e-06,6.83557034048291e-06
"Bra007803",1.93003945762639,1.14653487765993,23.0945987314415,1.54223323485153e-06,6.83622898679855e-06
"Bra007921",-2.22484940957066,2.29455012605823,23.0820145203617,1.55236018611222e-06,6.87984966126149e-06
"Bra005964",-1.32011662568729,3.89824763242756,23.0717148905571,1.56069827081839e-06,6.91552769927162e-06
"Bra024519",-0.843024651849999,4.49889914850872,23.0689868653534,1.56291426359364e-06,6.92407030621375e-06
"Bra010641",2.84703198783203,1.05758557011806,23.0614310161716,1.5690684188524e-06,6.95005351616265e-06
"Bra024196",1.35094751272546,2.29637832272643,23.0569489022841,1.57273053024909e-06,6.96499089073275e-06
"Bra012580",1.13335325706535,5.32047312447516,23.0451153837837,1.58244035592291e-06,7.00670072112219e-06
"Bra017112",-1.36138417662549,10.065490280314,23.0302587606964,1.5947159251282e-06,7.05975364607315e-06
"Bra023872",2.70820287009577,1.4480079204645,23.0248637406143,1.59919726528956e-06,7.07828859557447e-06
"Bra016570",0.846984042579747,5.32828322362691,23.0223589305916,1.60128216173209e-06,7.08621165072159e-06
"Bra014673",-1.19343485120293,3.24448123726613,23.0210733796609,1.6023532576608e-06,7.08964620666783e-06
"Bra020484",-1.47327959107019,2.41355560477612,23.019600190785,1.60358157350009e-06,7.09377499309797e-06
"Bra008631",0.934013451284942,4.70460775325391,23.0011559755339,1.61904016560585e-06,7.16084124773112e-06
"Bra022198",1.45098309192694,4.15268864106802,22.9981513875579,1.6215725116247e-06,7.1707219400898e-06
"Bra014834",0.713460652661696,5.63985095076752,22.9933778226975,1.62560397057086e-06,7.1872269736387e-06
"Bra003398",0.652730337372919,5.14360171883041,22.9918071899503,1.62693262711162e-06,7.19177832628299e-06
"Bra025920",-0.926070622174086,6.45935756009596,22.990875822691,1.62772101965301e-06,7.1939402328688e-06
"Bra026615",1.15715169172487,7.33215013238951,22.985252507185,1.63248924491851e-06,7.21368753674784e-06
"Bra019079",0.942798217863822,3.61140178210858,22.9834040385539,1.63405969013165e-06,7.21929974129118e-06
"Bra029463",0.774282767681323,4.4625067200413,22.9796902384703,1.63721948922772e-06,7.23193038119813e-06
"Bra008513",-0.89235559387995,5.62098844100027,22.9765872903726,1.63986425835033e-06,7.24228180543769e-06
"Bra008716",3.19129365136673,0.753088827287944,22.97588836098,1.64046057544926e-06,7.2435843230475e-06
"Bra001096",-0.955389662403655,3.97405162785581,22.9745669941753,1.64158854208656e-06,7.24723347180536e-06
"Bra024514",-0.833219658956733,5.05598665657103,22.9728886285772,1.64302237750664e-06,7.25223137208347e-06
"Bra001626",1.51897250810735,5.913186922608,22.9665946493179,1.64841055001459e-06,7.2746785088231e-06
"Bra006537",1.27219392091347,3.60129253966637,22.9551902002471,1.65821890548894e-06,7.31662074068682e-06
"Bra029745",-2.15774266814005,1.53809504146392,22.954454147851,1.65885395199547e-06,7.31807927354244e-06
"Bra005673",-0.693152728394891,6.14860158201716,22.9525243564484,1.66052008333453e-06,7.32408509503801e-06
"Bra001201",-0.729080645116778,5.85149497723645,22.9462051595817,1.66598766873981e-06,7.34685277623716e-06
"Bra025982",-0.890865902596342,5.08308317100679,22.9429581091149,1.66880414755064e-06,7.35792311176518e-06
"Bra008543",-1.25514101616011,3.97683654261086,22.9389013376132,1.67232968711125e-06,7.37211513206748e-06
"Bra016733",-1.72770529947867,1.9361170249642,22.9361150106988,1.67475547286798e-06,7.38145480192722e-06
"Bra015657",1.38874594993473,2.98101758994654,22.9273824842589,1.68238092842078e-06,7.41272558086245e-06
"Bra032345",-1.40863961591417,4.51927421199397,22.9272838503811,1.68246725653677e-06,7.41272558086245e-06
"Bra023767",1.50545635966845,2.34772727245176,22.9206005573376,1.68832709085755e-06,7.43717985734428e-06
"Bra000039",-1.2633336317242,4.1596061693732,22.9174803158338,1.69106988814811e-06,7.44789695652402e-06
"Bra014708",1.39489291184218,2.89648791125645,22.9123897181076,1.69555429226526e-06,7.46627919756382e-06
"Bra005687",-0.915952303570619,4.96712229596856,22.9075712206269,1.69980998641396e-06,7.48364777678572e-06
"Bra038700",1.92140861340681,6.65627887202983,22.9065818421071,1.70068512986556e-06,7.48612937933863e-06
"Bra023962",0.838814340746441,4.21856226919057,22.8976603328568,1.70859698870566e-06,7.51957883657787e-06
"Bra008928",0.804475064478454,4.46659885219266,22.888371537694,1.71687380137191e-06,7.55405313566907e-06
"Bra017669",0.924017271098103,6.81749299956094,22.8881643830301,1.71705884497629e-06,7.55405313566907e-06
"Bra037687",-1.39209045413528,2.00028429706874,22.8839024186996,1.72087034295039e-06,7.56943591187219e-06
"Bra039661",1.0315435144436,7.27308230493559,22.8821226278983,1.72246453047454e-06,7.57506176128549e-06
"Bra037894",0.808884451727916,4.96296984999955,22.8788348366674,1.72541335527323e-06,7.58664189181062e-06
"Bra021480",-1.37656799740162,2.24730357487542,22.8781312505812,1.72604506014772e-06,7.58803127411565e-06
"Bra002752",-1.64344897681166,2.4940636140668,22.8732042169572,1.73047523317612e-06,7.60611590236923e-06
"Bra030297",0.885036568567392,4.28570842283325,22.868608188562,1.73461806217055e-06,7.62018858666617e-06
"Bra023267",-1.08476902141236,4.58159952172945,22.8685988427822,1.73462649652079e-06,7.62018858666617e-06
"Bra010956",0.686572947274229,5.09982165153462,22.8685970659298,1.73462810009364e-06,7.62018858666617e-06
"Bra016134",-1.0717488186503,6.77035859759711,22.8645994781973,1.73823960860604e-06,7.634658397887e-06
"Bra033853",-1.34855342696283,2.44392363101905,22.8557853576815,1.7462291487347e-06,7.668348503689e-06
"Bra005742",-0.831291473999121,5.07529150725416,22.8474246127843,1.75384176705947e-06,7.70037139742554e-06
"Bra000009",0.978357405289489,6.48044336538075,22.8413114841488,1.75942894776484e-06,7.72349138458085e-06
"Bra008278",-1.82926365698286,1.23560559923717,22.8376744278176,1.76276155436069e-06,7.73670766937633e-06
"Bra008734",1.83231922683286,2.02839170375192,22.8337169959318,1.76639491200579e-06,7.75123887441066e-06
"Bra025710",1.1805462101566,3.96736979213453,22.8322046749158,1.76778537200788e-06,7.75592435758259e-06
"Bra025740",-0.931934400369172,5.99113944476385,22.8207350666589,1.77836657319341e-06,7.80092393139813e-06
"Bra000159",0.946770373689132,6.02923372400703,22.813276594336,1.78528139565266e-06,7.82982720129856e-06
"Bra016497",-1.0365447261086,4.51289939369209,22.8115934514651,1.78684557992482e-06,7.8352575566344e-06
"Bra024870",-1.52729628554212,2.55097292395242,22.8048400362975,1.79313552332776e-06,7.86140444503088e-06
"Bra003436",-0.975501567635715,3.92131885002231,22.8030347860815,1.79482064194115e-06,7.86735716002436e-06
"Bra018436",-0.949930356407114,4.05500124926798,22.7995970131879,1.79803403990196e-06,7.88000549143028e-06
"Bra022751",-1.12419468844288,9.49329392718642,22.7901449654342,1.80689895340446e-06,7.91741284341346e-06
"Bra016723",1.10599184870871,2.92288090699756,22.7882474400074,1.80868388716987e-06,7.9237893810136e-06
"Bra009006",-1.74675682941688,8.29922456127937,22.7791742921817,1.81724314830106e-06,7.95983630877849e-06
"Bra023679",1.20241588983834,3.244376261428,22.7767089020309,1.81957591519149e-06,7.96705946570546e-06
"Bra008645",0.835300243261316,6.25476771157432,22.7765241153297,1.81975088243124e-06,7.96705946570546e-06
"Bra022213",-0.862155298192267,4.80579178125293,22.7763807088694,1.81988667998348e-06,7.96705946570546e-06
"Bra023975",0.703980187154388,5.421315375372,22.7757719595001,1.82046324329237e-06,7.96813214155687e-06
"Bra017720",0.89807231323712,3.9419808534651,22.7721901048545,1.82385942926001e-06,7.98154361304354e-06
"Bra031707",-0.924645624312398,5.43108098487998,22.7647283019357,1.83095486706981e-06,8.01113585930381e-06
"Bra003032",-0.942034555565093,5.03052455710836,22.7634441302901,1.83217877718753e-06,8.01503180395434e-06
"Bra024957",-0.912436998410325,5.07823688782628,22.7620440383732,1.8335141029919e-06,8.01941363991036e-06
"Bra031989",-1.53909520831288,2.11429634156511,22.7578640481596,1.83750654394857e-06,8.03541344200507e-06
"Bra023587",0.97895675547693,3.4198541857733,22.7440440615531,1.8507686325259e-06,8.09193620413452e-06
"Bra013679",2.37456324282755,1.31293332473853,22.7426614803084,1.85210067228635e-06,8.09628729678615e-06
"Bra004446",-1.06557633041282,3.1007663225066,22.7348179260138,1.85967572209865e-06,8.12792258681922e-06
"Bra027510",1.07114038100716,3.91920339363657,22.7295245127006,1.86480548496475e-06,8.14886091375323e-06
"Bra015942",1.01326793401117,4.57604946746858,22.7253898562314,1.86882218626201e-06,8.16492863563375e-06
"Bra036169",-0.917430032253707,4.62350554460799,22.7111378943299,1.88273419475509e-06,8.22421549195634e-06
"Bra022829",0.920257310651455,4.39878591171493,22.7094124196703,1.88442554626904e-06,8.23010786462476e-06
"Bra025696",1.10914270156421,4.615033854347,22.7063525672109,1.88742863557762e-06,8.24172598609601e-06
"Bra020903",1.5096826490081,2.64273355180079,22.7051935466099,1.88856740843837e-06,8.24382287018979e-06
"Bra013795",-1.16340516021703,2.68635029325238,22.7051656216154,1.88859485409274e-06,8.24382287018979e-06
"Bra019958",-0.66008849494988,5.12482482530905,22.6972194020515,1.89642095211589e-06,8.27648105377761e-06
"Bra009157",1.38761914263723,2.53081970140204,22.6933534562008,1.90024021226775e-06,8.29104771808627e-06
"Bra007913",-3.25856830485469,1.53550827329877,22.6931427359528,1.9004486094257e-06,8.29104771808627e-06
"Bra001232",1.01410760360216,5.95762668078434,22.685590080022,1.90793315694088e-06,8.32218974481253e-06
"Bra008663",1.07642185438396,6.72079264457221,22.6799644124225,1.91352730143846e-06,8.34507624074978e-06
"Bra003937",-0.780677951272316,5.22571617221225,22.676283113432,1.91719687551432e-06,8.35956271881553e-06
"Bra013485",0.975862297029056,3.60272878014967,22.6712819410704,1.92219343090083e-06,8.37982893493026e-06
"Bra026933",1.29624832724034,3.06556874568729,22.6702471088859,1.92322893768502e-06,8.38249044371788e-06
"Bra022364",3.01567537497472,2.06370255376211,22.6699748276069,1.92350148943597e-06,8.38249044371788e-06
"Bra037751",-1.57045636745688,2.30252352583759,22.6694038702504,1.92407313976867e-06,8.3834615375635e-06
"Bra012816",0.979250525335455,4.21786116011124,22.6637817912514,1.92971115116617e-06,8.40650313705415e-06
"Bra011282",-0.897458511422372,4.76635228572701,22.6607934203395,1.93271473328219e-06,8.41806196080176e-06
"Bra015303",2.32542355487018,2.49644208478793,22.6511513834905,1.9424378625849e-06,8.45887870798433e-06
"Bra040151",0.742925168307172,5.81126349040256,22.6499774223312,1.94362504299315e-06,8.46251526871331e-06
"Bra009895",0.91592833643666,5.73425091959083,22.6400586218908,1.95368463078864e-06,8.50477384828369e-06
"Bra011920",-0.758435259197162,4.86502060514918,22.6382997715423,1.95547389028879e-06,8.51102127475567e-06
"Bra004631",-1.29113391034904,2.10982326240778,22.6365381813651,1.95726758461208e-06,8.51728573756415e-06
"Bra028432",-1.43216680850636,2.69408923995995,22.6361431102229,1.95767008226078e-06,8.51749506825771e-06
"Bra010914",1.02166541961098,5.55643959831368,22.6319955913703,1.96190058019795e-06,8.53435629764298e-06
"Bra033550",1.56178460052781,1.94624900685054,22.6305411939048,1.96338624641205e-06,8.53927344304511e-06
"Bra017131",0.801841610787309,5.12881429546386,22.625626090656,1.96841537814899e-06,8.55959746669674e-06
"Bra033837",-0.905707904826954,6.76741178074108,22.6167712049246,1.97750832672525e-06,8.59758233077327e-06
"Bra028579",-0.691700625221097,5.94871590426367,22.6123349853793,1.98207964415341e-06,8.61589838444258e-06
"Bra040436",-0.803738742956063,4.84624047286674,22.6068168251994,1.98778064734925e-06,8.6391175548629e-06
"Bra005952",-0.852191292341027,5.00291376488077,22.6010541829525,1.99375179252048e-06,8.66350218431337e-06
"Bra035075",1.58506579291068,1.93837777141888,22.5996288100667,1.99523151157998e-06,8.6683648136864e-06
"Bra040271",0.742694368690372,6.38982375977608,22.5873377382255,2.00803700798155e-06,8.72242209467353e-06
